target,tf,weight,iteration
FCER2,THAP11,0.0,0
ID3,THAP11,0.0,0
NPTX1,THAP11,0.0,0
ACACA,THAP11,0.0,0
NF1,THAP11,0.0,0
ODC1,THAP11,-0.0033122664,0
CCNB1,THAP11,0.0,0
CXCL9,THAP11,0.0,0
CTSB,THAP11,0.0,0
CCL3,THAP11,0.0,0
RETNLB,THAP11,0.0,0
HBB,THAP11,0.0,0
ISG15,THAP11,0.0,0
S100A10,THAP11,0.0,0
DPAGT1,THAP11,0.0,0
CD68,THAP11,0.0,0
DLL1,THAP11,0.0,0
EBF1,THAP11,0.0,0
PAX5,THAP11,0.0,0
NQO1,THAP11,0.0,0
IFIT2,THAP11,0.0,0
GATA3,THAP11,0.0,0
GAS1,THAP11,0.0,0
SLC19A2,THAP11,0.0,0
EIF2AK2,THAP11,0.0,0
DMD,THAP11,0.0,0
DNASE1,THAP11,0.0,0
PRKCA,THAP11,0.0,0
MDM2,THAP11,0.0,0
FAS,THAP11,0.0,0
CA2,THAP11,0.0,0
IL2RA,THAP11,0.0,0
HDC,THAP11,0.0,0
PIM1,THAP11,0.0,0
SPP1,THAP11,0.0,0
CCND3,THAP11,0.0,0
TRH,THAP11,0.0,0
LAT,THAP11,0.0,0
CASP8,THAP11,0.0,0
ERAP1,THAP11,0.0,0
PLAUR,THAP11,0.0,0
CD8A,THAP11,0.0,0
TIMP1,THAP11,0.0,0
HHEX,THAP11,0.0,0
CSF2,THAP11,0.0,0
ABCC2,THAP11,0.0,0
IL1RN,THAP11,0.0,0
ABCB1,THAP11,0.0,0
SREBF1,THAP11,0.0,0
TNFSF10,THAP11,0.0,0
PIAS1,THAP11,0.0,0
IL12RB1,THAP11,0.0,0
CD79A,THAP11,0.0,0
MAP2K5,THAP11,0.0,0
TP53,THAP11,0.0,0
ITGA2B,THAP11,0.0,0
IGFBP3,THAP11,0.0,0
CSF1,THAP11,0.0,0
HSPA5,THAP11,0.0,0
HPS4,THAP11,0.0,0
FSD1,THAP11,0.0,0
HIF1A,THAP11,0.0,0
GSC,THAP11,0.0,0
IGBP1,THAP11,0.0,0
LITAF,THAP11,0.0,0
NEU1,THAP11,0.0,0
IL2RB,THAP11,0.0,0
RRAD,THAP11,0.0,0
PNP,THAP11,0.0,0
STAT4,THAP11,0.0,0
TBX21,THAP11,0.0,0
NCOA3,THAP11,0.0,0
ADA,THAP11,0.0,0
IER3,THAP11,0.0,0
APOE,THAP11,0.0,0
IL19,THAP11,0.0,0
CD3E,THAP11,0.0,0
CD69,THAP11,0.0,0
FGL2,THAP11,0.0,0
STMN1,THAP11,0.0,0
PROS1,THAP11,0.0,0
ACTA2,THAP11,0.0,0
ACO1,THAP11,0.0,0
IL18R1,THAP11,0.0,0
LEFTY1,THAP11,0.0,0
RUNX3,THAP11,0.0,0
GATA2,THAP11,0.0,0
CNR1,THAP11,0.0,0
CCL19,THAP11,0.0,0
FOXP3,THAP11,0.0,0
CXCL11,THAP11,0.0,0
LIG3,THAP11,0.0,0
POLD1,THAP11,0.0,0
IRF3,THAP11,0.0,0
HSD17B1,THAP11,0.0,0
GZMB,THAP11,0.0,0
CCL23,THAP11,0.0,0
CD74,THAP11,0.0,0
CDK6,THAP11,0.0,0
ANXA1,THAP11,0.0,0
TLR7,THAP11,0.0,0
IL27,THAP11,0.0,0
HES6,THAP11,0.0,0
PLEK,THAP11,0.0,0
CHRNA1,THAP11,0.0,0
CD46,THAP11,0.0,0
POLR2K,THAP11,0.0,0
CD38,THAP11,0.0,0
UCP2,THAP11,0.0,0
TNFSF14,THAP11,0.0,0
MDC1,THAP11,0.0,0
PFN1,THAP11,0.0,0
CDKN2C,THAP11,0.0,0
RGCC,THAP11,0.0,0
TNFSF13B,THAP11,0.0,0
HSPA8,THAP11,0.0,0
HSPA1A,THAP11,0.0,0
CITED2,THAP11,0.0,0
CD55,THAP11,0.0,0
ANGPT1,THAP11,0.0,0
MYH10,THAP11,0.0,0
HCFC1,THAP11,0.0049605616,0
AURKA,THAP11,0.0,0
LGALS3BP,THAP11,0.0,0
TBK1,THAP11,0.0,0
FHL2,THAP11,0.0,0
MTF2,THAP11,0.0,0
ID2,THAP11,0.0,0
SLC39A4,THAP11,0.0,0
IL23A,THAP11,0.0,0
REL,THAP11,0.0,0
LCN2,THAP11,0.0,0
SLC22A17,THAP11,0.0,0
CXCL10,THAP11,0.0,0
CD200,THAP11,0.0,0
LPIN1,THAP11,0.0,0
CD6,THAP11,0.0,0
SOD2,THAP11,0.0,0
GFI1,THAP11,0.0,0
VCAM1,THAP11,0.0,0
S100A8,THAP11,0.0,0
DHX9,THAP11,0.0,0
SOCS2,THAP11,0.0,0
FANCF,THAP11,0.0,0
NFATC1,THAP11,0.0,0
PDGFD,THAP11,0.0,0
FAIM,THAP11,0.0,0
BBC3,THAP11,0.0,0
AATF,THAP11,0.0,0
NUCB2,THAP11,0.0,0
FLT3LG,THAP11,0.0,0
MLC1,THAP11,0.0,0
BIRC2,THAP11,0.0,0
FSCN1,THAP11,0.0,0
IFIT3,THAP11,0.0,0
IRS1,THAP11,0.0,0
NR3C1,THAP11,0.0,0
ALOX12,THAP11,0.0,0
EDN1,THAP11,0.0,0
RSAD2,THAP11,0.0,0
SNW1,THAP11,0.0,0
NFE2,THAP11,0.0,0
DUSP1,THAP11,0.0,0
LTB4R,THAP11,0.0,0
SKP2,THAP11,0.0,0
AKAP12,THAP11,0.0,0
TRIM22,THAP11,0.0,0
RHOH,THAP11,0.0,0
MYL9,THAP11,0.0,0
GNLY,THAP11,0.0,0
RBPJ,THAP11,0.0,0
DLD,THAP11,0.0,0
TOE1,THAP11,0.0,0
UBE2G1,THAP11,0.0,0
IFI30,THAP11,0.0,0
KIT,THAP11,0.0,0
APOBEC3G,THAP11,0.0,0
PF4,THAP11,0.0,0
SLC9A3R1,THAP11,0.0,0
SPG7,THAP11,0.0,0
PRKCQ,THAP11,0.0,0
SNCA,THAP11,0.0,0
BATF,THAP11,0.0,0
MAD1L1,THAP11,0.0,0
IL24,THAP11,0.0,0
TFRC,THAP11,0.0,0
CXCR4,THAP11,0.0,0
CTLA4,THAP11,0.0,0
QPCT,THAP11,0.0,0
IFITM3,THAP11,0.0,0
CD207,THAP11,0.0,0
TICAM1,THAP11,0.0,0
CAV1,THAP11,0.0,0
KPNA2,THAP11,0.0,0
FOXO1,THAP11,0.0,0
ICOS,THAP11,0.0,0
PMAIP1,THAP11,0.0,0
GADD45A,THAP11,0.0,0
C1QB,THAP11,0.0,0
GATA1,THAP11,0.0,0
MCF2L2,THAP11,0.0,0
HES1,THAP11,0.0,0
NFATC2,THAP11,0.0,0
IFNAR1,THAP11,0.0,0
PRKCH,THAP11,0.0,0
SMARCA2,THAP11,0.0,0
FKBP4,THAP11,0.0,0
DLK2,THAP11,0.0,0
CCL20,THAP11,0.0,0
RARA,THAP11,0.0,0
NT5E,THAP11,0.0,0
IDO1,THAP11,0.0,0
GLS,THAP11,0.0,0
IKZF1,THAP11,0.0,0
ASXL1,THAP11,0.0,0
KRT1,THAP11,0.0,0
RASD1,THAP11,0.0,0
TNFAIP6,THAP11,0.0,0
S100A4,THAP11,0.0,0
EHMT2,THAP11,0.0,0
MKI67,THAP11,0.0,0
S100A9,THAP11,0.0,0
CXCL2,THAP11,0.0,0
PDCD1,THAP11,0.0,0
MYL4,THAP11,0.0,0
SELL,THAP11,0.0,0
CXCR6,THAP11,0.0,0
SFMBT1,THAP11,0.0,0
CDK8,THAP11,0.0,0
SOD1,THAP11,0.0,0
MCAT,THAP11,0.0,0
PTTG1,THAP11,0.0,0
EZH2,THAP11,0.0,0
DAPK1,THAP11,0.0,0
ORMDL3,THAP11,0.0,0
NME1,THAP11,0.0,0
REST,THAP11,0.0,0
GADD45G,THAP11,0.0,0
OPTN,THAP11,0.0,0
RECK,THAP11,0.0,0
IRF9,THAP11,0.0,0
GADD45B,THAP11,0.0,0
EOMES,THAP11,0.0,0
TERF1,THAP11,0.0,0
MIF,THAP11,0.0,0
DPF3,THAP11,0.0,0
FTO,THAP11,0.0,0
S100A11,THAP11,0.0,0
LEF1,THAP11,0.0,0
CLU,THAP11,0.0,0
LAT2,THAP11,0.0,0
ZBTB20,THAP11,0.0,0
ARID5A,THAP11,0.0,0
BCL2L11,THAP11,0.0,0
PRKCE,THAP11,0.0,0
KLRK1,THAP11,0.0,0
HSD17B8,THAP11,0.0,0
PARK7,THAP11,0.0,0
GBP1,THAP11,0.0,0
FASTK,THAP11,0.0,0
CYBB,THAP11,0.0,0
IL4R,THAP11,0.0,0
MGMT,THAP11,0.0,0
MPG,THAP11,0.0,0
POLB,THAP11,0.0,0
PLAU,THAP11,0.0,0
SLC2A1,THAP11,0.0,0
LTA,THAP11,0.0,0
RANBP2,THAP11,0.0,0
BLMH,THAP11,0.0,0
GMPS,THAP11,0.0,0
ATF4,THAP11,0.0,0
ERAP2,THAP11,0.0,0
POLH,THAP11,0.0,0
PURA,THAP11,0.0,0
MS4A1,THAP11,0.0,0
SP100,THAP11,0.0,0
CD14,THAP11,0.0,0
THBD,THAP11,0.0,0
GP1BA,THAP11,0.0,0
ITGB2,THAP11,0.0,0
MAD2L1,THAP11,0.0,0
PIK3CD,THAP11,0.0,0
ITGA6,THAP11,0.0,0
APP,THAP11,0.0,0
CCR1,THAP11,0.0,0
CD22,THAP11,0.0,0
CD40LG,THAP11,0.0,0
CTSL,THAP11,0.0,0
HMOX1,THAP11,0.0,0
RCAN1,THAP11,0.0,0
CSRP1,THAP11,0.0,0
DDIT3,THAP11,0.0,0
F2R,THAP11,0.0,0
HSPB1,THAP11,0.0,0
S1PR1,THAP11,0.0,0
CYSLTR1,THAP11,0.0,0
SIDT1,THAP11,0.0,0
EIF5B,THAP11,0.0,0
IDE,THAP11,0.0,0
IL6ST,THAP11,0.0,0
MBD1,THAP11,0.0,0
PTGER4,THAP11,0.0,0
RNF149,THAP11,0.0,0
XBP1,THAP11,0.0,0
FOXJ1,THAP11,0.0,0
CHORDC1,THAP11,0.0,0
GLUL,THAP11,0.0,0
GRK5,THAP11,0.0,0
RGS16,THAP11,0.0,0
SSR3,THAP11,0.0,0
TXNRD3,THAP11,0.0,0
IFI6,THAP11,0.0,0
IFITM1,THAP11,0.0,0
ISG20,THAP11,0.0,0
GBP5,THAP11,0.0,0
ADAM10,THAP11,0.0,0
PIM2,THAP11,0.0,0
DNMT3A,THAP11,0.0,0
HBA2,THAP11,0.0,0
HSPA1B,THAP11,0.0,0
CASP3,THAP11,0.0,0
FBXO32,THAP11,0.0,0
ANKRD26,THAP11,0.0,0
FST,THAP11,0.0,0
PJA1,THAP11,0.0,0
TGFB2,THAP11,0.0,0
CCL7,THAP11,0.0,0
CCL13,THAP11,0.0,0
CCL8,THAP11,0.0,0
CASP9,THAP11,0.0,0
C1R,THAP11,0.0,0
CXCL1,THAP11,0.0,0
PTPN22,THAP11,0.0,0
AQP3,THAP11,0.0,0
RBM38,THAP11,0.0,0
INPP5K,THAP11,0.0,0
CD160,THAP11,0.0,0
CASP2,THAP11,0.0,0
NCL,THAP11,0.0,0
CH25H,THAP11,0.0,0
RALGDS,THAP11,0.0,0
CST3,THAP11,0.0,0
RORC,THAP11,0.0,0
CD9,THAP11,0.0,0
ENO2,THAP11,0.0,0
GABPA,THAP11,0.0,0
EED,THAP11,0.0,0
FASN,THAP11,0.0,0
IL12RB2,THAP11,0.0,0
AKR1C1,THAP11,0.0,0
IRS2,THAP11,0.0,0
CCR4,THAP11,0.0,0
F3,THAP11,0.0,0
GATA6,THAP11,0.0,0
TULP3,THAP11,0.0,0
C16orf54,THAP11,0.0,0
IGLL5,THAP11,0.0,0
IKZF3,THAP11,0.0,0
CLDN5,THAP11,0.0,0
TNFRSF18,THAP11,0.0,0
CD2,THAP11,0.0,0
MICB,THAP11,0.0,0
EGR1,THAP11,0.0,0
STK35,THAP11,0.0,0
WWTR1,THAP11,0.0,0
IGFBP2,THAP11,0.0,0
POLR2H,THAP11,0.0,0
ANK1,THAP11,0.0,0
GPR146,THAP11,0.0,0
AIM2,THAP11,0.0,0
ATG4C,THAP11,0.0,0
CREM,THAP11,0.0,0
DCLRE1C,THAP11,0.0,0
DDX50,THAP11,0.0,0
DIMT1,THAP11,0.0,0
GSTK1,THAP11,0.0,0
INO80,THAP11,0.0,0
KIF2A,THAP11,0.0,0
MAN1A1,THAP11,0.0,0
MED16,THAP11,0.0,0
MTMR9,THAP11,0.0,0
PPIP5K2,THAP11,0.0,0
PWP2,THAP11,0.0,0
SEMA4B,THAP11,0.0,0
SNRNP27,THAP11,0.0,0
UBR1,THAP11,0.0,0
ZC3HAV1,THAP11,0.0,0
ZNF181,THAP11,0.0,0
ZNF230,THAP11,0.0,0
ZNF302,THAP11,0.0,0
ZNF655,THAP11,0.0,0
PRR5L,THAP11,0.0,0
IL2,IRF6,0.0,0
IRF1,IRF6,0.0,0
CCND1,IRF6,0.0,0
PRF1,IRF6,0.0,0
IFNG,IRF6,0.0,0
KRAS,IRF6,0.0,0
FOS,IRF6,0.0,0
SMC3,IRF6,0.0,0
IRF8,IRF6,0.0,0
IRF2,IRF6,0.0,0
BCL2,IRF6,0.0043088943,0
IFNB1,IRF6,0.0,0
CCL4,IRF6,0.0,0
SOCS3,IRF6,0.0,0
CD40,IRF6,0.0,0
TNF,IRF6,0.0,0
IL18,IRF6,0.0,0
OSM,IRF6,0.0,0
HSPA4,IRF6,0.0,0
APEX1,IRF6,0.0,0
HSP90AB1,IRF6,0.0,0
IL1B,IRF6,0.0,0
BLK,IRF6,0.0,0
STAT5A,IRF6,0.0,0
IL7R,IRF6,0.0,0
JUNB,IRF6,0.0,0
SLPI,IRF6,0.0,0
CDKN1C,IRF6,0.0,0
CAMK4,IRF6,0.0,0
LGALS3,IRF6,0.0,0
IL6,IRF6,0.0,0
STAT5B,IRF6,0.0,0
MAFB,IRF6,0.0,0
STAT3,IRF6,0.0,0
CD19,IRF6,0.0,0
MYC,IRF6,0.0,0
FCER1G,IRF6,0.0,0
CCL5,IRF6,-0.09729271,0
FASLG,IRF6,0.0,0
MAPK8,IRF6,0.0,0
MYB,IRF6,0.0,0
BIRC3,IRF6,0.0,0
CD86,IRF6,0.0,0
CDKN2D,IRF6,0.0,0
SOCS1,IRF6,0.0,0
MMP9,IRF6,0.0,0
CDK4,IRF6,0.0,0
CDKN2A,IRF6,0.00050339184,0
CEBPD,IRF6,0.0,0
SH2D1A,IRF6,0.0,0
IL10,IRF6,0.0,0
CDKN1B,IRF6,0.0,0
PIK3R1,IRF6,0.0,0
ACTB,IRF6,0.0,0
CCND2,IRF6,0.0,0
MSR1,IRF6,0.0,0
LCK,IRF6,0.0,0
ACAT1,IRF6,0.0,0
ACP5,IRF6,0.0,0
TNFSF11,IRF6,0.0,0
SHC1,IRF6,0.0,0
PPIG,IRF6,0.0,0
NCAM1,IRF6,0.0,0
CTNND1,IRF6,0.0,0
CBL,IRF6,0.0,0
CISH,IRF6,0.0,0
LYZ,IRF6,0.0,0
JUN,IRF6,0.0,0
IFI27,IRF6,0.0,0
PTPN2,IRF6,0.0,0
SPI1,IRF6,0.0,0
HBG1,IRF6,0.0,0
ECE1,IRF6,0.0,0
IRF7,IRF6,0.0,0
CCL2,IRF6,0.0,0
MMP7,IRF6,0.0,0
IFIT1,IRF6,0.0,0
OSGEP,IRF6,0.0,0
FCER2,IRF6,0.0,0
ID3,IRF6,0.0,0
NPTX1,IRF6,0.0,0
ACACA,IRF6,0.0,0
NF1,IRF6,0.0,0
ODC1,IRF6,0.0,0
CCNB1,IRF6,0.0,0
CXCL9,IRF6,0.0,0
CTSB,IRF6,0.0,0
CCL3,IRF6,0.0,0
RETNLB,IRF6,0.0,0
HBB,IRF6,0.0,0
ISG15,IRF6,0.0,0
S100A10,IRF6,0.0,0
DPAGT1,IRF6,0.0,0
CD68,IRF6,0.0,0
DLL1,IRF6,0.0,0
EBF1,IRF6,0.0,0
PAX5,IRF6,0.0,0
NQO1,IRF6,0.0,0
IFIT2,IRF6,0.0,0
GATA3,IRF6,0.0,0
GAS1,IRF6,0.0,0
SLC19A2,IRF6,0.0,0
EIF2AK2,IRF6,0.0,0
DMD,IRF6,0.0,0
DNASE1,IRF6,0.0,0
PRKCA,IRF6,0.0,0
MDM2,IRF6,0.0,0
FAS,IRF6,0.0,0
CA2,IRF6,0.0,0
IL2RA,IRF6,0.0,0
HDC,IRF6,0.0,0
PIM1,IRF6,0.0,0
SPP1,IRF6,0.0,0
CCND3,IRF6,0.0,0
TRH,IRF6,0.0,0
LAT,IRF6,0.0,0
CASP8,IRF6,0.0,0
ERAP1,IRF6,0.0,0
PLAUR,IRF6,0.0,0
CD8A,IRF6,0.0,0
TIMP1,IRF6,0.0,0
HHEX,IRF6,0.0,0
CSF2,IRF6,0.0,0
ABCC2,IRF6,0.0,0
IL1RN,IRF6,0.0,0
ABCB1,IRF6,0.0,0
SREBF1,IRF6,0.0,0
TNFSF10,IRF6,0.0,0
PIAS1,IRF6,0.0,0
IL12RB1,IRF6,0.0,0
CD79A,IRF6,0.0,0
MAP2K5,IRF6,0.0,0
TP53,IRF6,0.0,0
ITGA2B,IRF6,0.0,0
IGFBP3,IRF6,0.0,0
CSF1,IRF6,0.0,0
HSPA5,IRF6,0.0,0
HPS4,IRF6,0.0,0
FSD1,IRF6,0.0,0
HIF1A,IRF6,0.0,0
GSC,IRF6,0.0,0
IGBP1,IRF6,0.0,0
LITAF,IRF6,0.0,0
NEU1,IRF6,0.0,0
IL2RB,IRF6,0.0,0
RRAD,IRF6,0.0,0
PNP,IRF6,0.0,0
STAT4,IRF6,0.0,0
TBX21,IRF6,0.0,0
NCOA3,IRF6,0.0,0
ADA,IRF6,0.0,0
IER3,IRF6,0.0,0
APOE,IRF6,0.0,0
IL19,IRF6,0.0,0
CD3E,IRF6,0.0,0
CD69,IRF6,0.0,0
FGL2,IRF6,0.0,0
STMN1,IRF6,0.0,0
PROS1,IRF6,0.0,0
ACTA2,IRF6,0.0,0
ACO1,IRF6,0.0,0
IL18R1,IRF6,0.0,0
LEFTY1,IRF6,0.0,0
RUNX3,IRF6,0.0,0
GATA2,IRF6,0.0,0
CNR1,IRF6,0.0,0
CCL19,IRF6,0.0,0
FOXP3,IRF6,0.0,0
CXCL11,IRF6,0.0,0
LIG3,IRF6,0.0,0
POLD1,IRF6,0.0,0
IRF3,IRF6,0.0,0
HSD17B1,IRF6,0.0,0
GZMB,IRF6,0.0,0
CCL23,IRF6,0.0,0
CD74,IRF6,0.0,0
CDK6,IRF6,0.0,0
ANXA1,IRF6,0.0,0
TLR7,IRF6,0.0,0
IL27,IRF6,0.0,0
HES6,IRF6,0.0,0
PLEK,IRF6,0.0,0
CHRNA1,IRF6,0.0,0
CD46,IRF6,0.0,0
POLR2K,IRF6,0.0,0
CD38,IRF6,0.0,0
UCP2,IRF6,0.0,0
TNFSF14,IRF6,0.0,0
MDC1,IRF6,0.0,0
PFN1,IRF6,0.0,0
CDKN2C,IRF6,0.0,0
RGCC,IRF6,0.0,0
TNFSF13B,IRF6,0.0,0
HSPA8,IRF6,0.0,0
HSPA1A,IRF6,0.0,0
CITED2,IRF6,0.0,0
CD55,IRF6,0.0,0
ANGPT1,IRF6,0.0,0
MYH10,IRF6,0.0,0
HCFC1,IRF6,0.0,0
AURKA,IRF6,0.0,0
LGALS3BP,IRF6,0.0,0
TBK1,IRF6,0.0,0
FHL2,IRF6,0.0,0
MTF2,IRF6,0.0,0
ID2,IRF6,0.0,0
SLC39A4,IRF6,0.0,0
IL23A,IRF6,0.0,0
REL,IRF6,0.0,0
LCN2,IRF6,0.0,0
SLC22A17,IRF6,0.0,0
CXCL10,IRF6,0.0,0
CD200,IRF6,0.0,0
LPIN1,IRF6,0.0,0
CD6,IRF6,0.0,0
SOD2,IRF6,0.0,0
GFI1,IRF6,0.0,0
VCAM1,IRF6,0.0,0
S100A8,IRF6,0.0,0
DHX9,IRF6,0.0,0
SOCS2,IRF6,0.0,0
FANCF,IRF6,0.0,0
NFATC1,IRF6,0.0,0
PDGFD,IRF6,0.0,0
FAIM,IRF6,0.0,0
BBC3,IRF6,0.0,0
AATF,IRF6,0.0,0
NUCB2,IRF6,0.0,0
FLT3LG,IRF6,0.0,0
MLC1,IRF6,0.0,0
BIRC2,IRF6,0.0,0
FSCN1,IRF6,0.0,0
IFIT3,IRF6,0.0,0
IRS1,IRF6,0.0,0
NR3C1,IRF6,0.0,0
ALOX12,IRF6,0.0,0
EDN1,IRF6,0.0,0
RSAD2,IRF6,0.0,0
SNW1,IRF6,0.0,0
NFE2,IRF6,0.0,0
DUSP1,IRF6,0.0,0
LTB4R,IRF6,0.0,0
SKP2,IRF6,0.0,0
AKAP12,IRF6,0.0,0
TRIM22,IRF6,0.0,0
RHOH,IRF6,0.0,0
MYL9,IRF6,0.0,0
GNLY,IRF6,0.0,0
RBPJ,IRF6,0.0,0
DLD,IRF6,0.0,0
TOE1,IRF6,0.0,0
UBE2G1,IRF6,0.0,0
IFI30,IRF6,0.0,0
KIT,IRF6,0.0,0
APOBEC3G,IRF6,0.0,0
PF4,IRF6,0.0,0
SLC9A3R1,IRF6,0.0,0
SPG7,IRF6,0.0,0
PRKCQ,IRF6,0.0,0
SNCA,IRF6,0.0,0
BATF,IRF6,0.0,0
MAD1L1,IRF6,0.0,0
IL24,IRF6,0.0,0
TFRC,IRF6,0.0,0
CXCR4,IRF6,0.0,0
CTLA4,IRF6,0.0,0
QPCT,IRF6,0.0,0
IFITM3,IRF6,0.0,0
CD207,IRF6,0.0,0
TICAM1,IRF6,0.0,0
CAV1,IRF6,0.0,0
KPNA2,IRF6,0.0,0
FOXO1,IRF6,0.0,0
ICOS,IRF6,0.0,0
PMAIP1,IRF6,0.0,0
GADD45A,IRF6,0.0,0
C1QB,IRF6,0.0,0
GATA1,IRF6,0.0,0
MCF2L2,IRF6,0.0,0
HES1,IRF6,0.0,0
NFATC2,IRF6,0.0,0
IFNAR1,IRF6,0.0,0
PRKCH,IRF6,0.0,0
SMARCA2,IRF6,0.0,0
FKBP4,IRF6,0.0,0
DLK2,IRF6,0.0,0
CCL20,IRF6,0.0,0
RARA,IRF6,0.0,0
NT5E,IRF6,0.0,0
IDO1,IRF6,0.0,0
GLS,IRF6,0.0,0
IKZF1,IRF6,0.0,0
ASXL1,IRF6,0.0,0
KRT1,IRF6,0.0,0
RASD1,IRF6,0.0,0
TNFAIP6,IRF6,0.0,0
S100A4,IRF6,0.0,0
EHMT2,IRF6,0.0,0
MKI67,IRF6,0.0,0
S100A9,IRF6,0.0,0
CXCL2,IRF6,0.0,0
PDCD1,IRF6,0.0,0
MYL4,IRF6,0.0,0
SELL,IRF6,0.0,0
CXCR6,IRF6,0.0,0
SFMBT1,IRF6,0.0,0
CDK8,IRF6,0.0,0
SOD1,IRF6,0.0,0
MCAT,IRF6,0.0,0
PTTG1,IRF6,0.0,0
EZH2,IRF6,0.0,0
DAPK1,IRF6,0.0,0
ORMDL3,IRF6,0.0,0
NME1,IRF6,0.0,0
REST,IRF6,0.0,0
GADD45G,IRF6,0.0,0
OPTN,IRF6,0.0,0
RECK,IRF6,0.0,0
IRF9,IRF6,0.0,0
GADD45B,IRF6,0.0,0
EOMES,IRF6,0.0,0
TERF1,IRF6,0.0,0
MIF,IRF6,0.0,0
DPF3,IRF6,0.0,0
FTO,IRF6,0.0,0
S100A11,IRF6,0.0,0
LEF1,IRF6,0.0,0
CLU,IRF6,0.0,0
LAT2,IRF6,0.0,0
ZBTB20,IRF6,0.0,0
ARID5A,IRF6,0.0,0
BCL2L11,IRF6,0.0,0
PRKCE,IRF6,0.0,0
KLRK1,IRF6,0.0,0
HSD17B8,IRF6,0.0,0
PARK7,IRF6,0.0,0
GBP1,IRF6,0.0,0
FASTK,IRF6,0.0,0
CYBB,IRF6,0.0,0
IL4R,IRF6,0.0,0
MGMT,IRF6,0.0,0
MPG,IRF6,0.0,0
POLB,IRF6,0.0,0
PLAU,IRF6,0.0,0
SLC2A1,IRF6,0.0,0
LTA,IRF6,0.0,0
RANBP2,IRF6,0.0,0
BLMH,IRF6,0.0,0
GMPS,IRF6,0.0,0
ATF4,IRF6,0.0,0
ERAP2,IRF6,0.0,0
POLH,IRF6,0.0,0
PURA,IRF6,0.0,0
MS4A1,IRF6,0.0,0
SP100,IRF6,0.0,0
CD14,IRF6,0.0,0
THBD,IRF6,0.0,0
GP1BA,IRF6,0.0,0
ITGB2,IRF6,0.0,0
MAD2L1,IRF6,0.0,0
PIK3CD,IRF6,0.0,0
ITGA6,IRF6,0.0,0
APP,IRF6,0.0,0
CCR1,IRF6,0.0,0
CD22,IRF6,0.0,0
CD40LG,IRF6,0.0,0
CTSL,IRF6,0.0,0
HMOX1,IRF6,0.0,0
RCAN1,IRF6,0.0,0
CSRP1,IRF6,0.0,0
DDIT3,IRF6,0.0,0
F2R,IRF6,0.0,0
HSPB1,IRF6,0.0,0
S1PR1,IRF6,0.0,0
CYSLTR1,IRF6,0.0,0
SIDT1,IRF6,0.0,0
EIF5B,IRF6,0.0,0
IDE,IRF6,0.0,0
IL6ST,IRF6,0.0,0
MBD1,IRF6,0.0,0
PTGER4,IRF6,0.0,0
RNF149,IRF6,0.0,0
XBP1,IRF6,0.0,0
FOXJ1,IRF6,0.0,0
CHORDC1,IRF6,0.0,0
GLUL,IRF6,0.0,0
GRK5,IRF6,0.0,0
RGS16,IRF6,0.0,0
SSR3,IRF6,0.0,0
TXNRD3,IRF6,0.0,0
IFI6,IRF6,0.0,0
IFITM1,IRF6,0.0,0
ISG20,IRF6,0.0,0
GBP5,IRF6,0.0,0
ADAM10,IRF6,0.0,0
PIM2,IRF6,0.0,0
DNMT3A,IRF6,0.0,0
HBA2,IRF6,0.0,0
HSPA1B,IRF6,0.0,0
CASP3,IRF6,0.0,0
FBXO32,IRF6,0.0,0
ANKRD26,IRF6,0.0,0
FST,IRF6,0.0,0
PJA1,IRF6,0.0,0
TGFB2,IRF6,0.0,0
CCL7,IRF6,0.0,0
CCL13,IRF6,0.0,0
CCL8,IRF6,0.0,0
CASP9,IRF6,0.0,0
C1R,IRF6,0.0,0
CXCL1,IRF6,0.0,0
PTPN22,IRF6,0.0,0
AQP3,IRF6,0.0,0
RBM38,IRF6,0.0,0
INPP5K,IRF6,0.0,0
CD160,IRF6,0.0,0
CASP2,IRF6,0.0,0
NCL,IRF6,0.0,0
CH25H,IRF6,0.0,0
RALGDS,IRF6,0.0,0
CST3,IRF6,0.0,0
RORC,IRF6,0.0,0
CD9,IRF6,0.0,0
ENO2,IRF6,0.0,0
GABPA,IRF6,0.0,0
EED,IRF6,0.0,0
FASN,IRF6,0.0,0
IL12RB2,IRF6,0.0,0
AKR1C1,IRF6,0.0,0
IRS2,IRF6,0.0,0
CCR4,IRF6,0.0,0
F3,IRF6,0.0,0
GATA6,IRF6,0.0,0
TULP3,IRF6,0.0,0
C16orf54,IRF6,0.0,0
IGLL5,IRF6,0.0,0
IKZF3,IRF6,0.0,0
CLDN5,IRF6,0.0,0
TNFRSF18,IRF6,0.0,0
CD2,IRF6,0.0,0
MICB,IRF6,0.0,0
EGR1,IRF6,0.0,0
STK35,IRF6,0.0,0
WWTR1,IRF6,0.0,0
IGFBP2,IRF6,0.0,0
POLR2H,IRF6,0.0,0
ANK1,IRF6,0.0,0
GPR146,IRF6,0.0,0
AIM2,IRF6,0.0,0
ATG4C,IRF6,0.0,0
CREM,IRF6,0.0,0
DCLRE1C,IRF6,0.0,0
DDX50,IRF6,0.0,0
DIMT1,IRF6,0.0,0
GSTK1,IRF6,0.0,0
INO80,IRF6,0.0,0
KIF2A,IRF6,0.0,0
MAN1A1,IRF6,0.0,0
MED16,IRF6,0.0,0
MTMR9,IRF6,0.0,0
